airline_sentiment,text,roberta_sentiment
negative,@AmericanAir Why not sell MCE during post door-close shuffle in same way u sell drinks/snacks? People on my flight self-upgraded w/o paying.,-0.25377321243286133
neutral,@AmericanAir Will 2396 be Cancelled Flightled tonight?,-0.45583194494247437
negative,"@AmericanAir Not good enough. No info communicated at any point - just silence. for hours as we sat. Oh, and then seat was broken. #worst",-0.9301788806915283
negative,@AmericanAir I can't get an operator after an hour's worth of calls to Cancelled Flight a delayed flight. Automated system doesn't go beyond message.,-0.8692808747291565
negative,@AmericanAir cannot provide us alternative flight until 36 hours Late Flightr ruining our trip! #Cancelled Flightled #angry #problems #ruined.,-0.9421166181564331
negative,@AmericanAir Why did I have to stand at baggage claim for an hour waiting for a bag that you knew never made it on to the plane?,-0.8965293169021606
positive,"@AmericanAir I love travel with yours planes, all people is very nice, it's amazing! Can you please follow me back? 😋I love the company!",0.9851773381233215
negative,@AmericanAir Not very helpful if my flight is already Cancelled Flightled! What about reFlight Booking Problems? AA has my email and cell - yet no notifications.,-0.8875020742416382
negative,"@AmericanAir @derekc21 , I leave Jaipur tomorrow , back to Dehli , Only in Delhi  one night .  we need to  use our abilities to make magic .",0.5405442714691162
negative,@AmericanAir now you change my gate and don't tell me? What the fuck is wrong with you people. Learn to do your fucken job,-0.9520007967948914
negative,@AmericanAir Trying to make an online Flight Booking Problems one way from Barbados -NYC but wont let me as says I need a Barbados CC...why??!,-0.5673120021820068
negative,@AmericanAir I would purchase it if I was there by choice but you guys Cancelled Flightled my flight and have me stuck at DFW for 7 hours!,-0.8593079447746277
negative,@AmericanAir haha I did. They said it wasn't their fault somehow? You guys r a joke,-0.8074976205825806
negative,"@AmericanAir Stuck in Miami, and one of the worst customer experiences I have ever had. Will be sure to let everyone know about my time w/AA",-0.9326565265655518
negative,@AmericanAir 2days 2plains 2fails,-0.698947548866272
negative,@AmericanAir @MurphyJulie it took them 6 hours to call me back. Then it disconnected twice. 😢 I'll never get back to work,-0.9486870765686035
negative,"@AmericanAir  so far all I am getting is ""maybe your bag will come today. We don't know."" Website says ""status unknown""- can you help?",-0.6931279897689819
negative,"@AmericanAir My flight 1108 was Cancelled Flightled. I need to be rebooked, and I can't do it online and they aren't answering calls. Help!",-0.8952973484992981
negative,@AmericanAir I filled out that whole form before receiving a poor poor response. Is there no direct email address in reply?,-0.9073736667633057
negative,"@AmericanAir Its the ABC's of PR, let your customers have the most info possible. Might want to go brush up on the basics...",-0.2771635353565216
negative,last trip on @AmericanAir ... Poor customer service 3 trips in a row! @Delta here I come!,-0.9410250186920166
negative,@AmericanAir stiiiil waiting. Please respond as my flight leaves in 2 1/2 hrs,-0.42355969548225403
positive,"@AmericanAir no worries, loved flying with you guys. Thanks!",0.9837846755981445
negative,@AmericanAir you have the worst reps at Jacksonville airport. So rude and totally not helpful at all!,-0.9474987387657166
negative,"@AmericanAir Understood. Integration takes time, but no excuse for poor customer service",-0.6725429892539978
negative,@malhoit at least you got a response from @AmericanAir via Twitter. I went 0 for 2 yesterday.,-0.36781010031700134
negative,"@AmericanAir I am, called Paris office this morning again, still waiting. It is in Miami but apparently tag was ""taken off""",-0.36104482412338257
negative,@AmericanAir Can I get some assistance? Flight Cancelled Flightled (today) from PHX to DFW. Not that I'm hating. But my job is concerned,-0.8320727348327637
positive,@AmericanAir would also like say kind move on adding the points !,0.4154207110404968
positive,"@AmericanAir ok, I just received an email with my registration from your team. Thanks a lot",0.845854640007019
negative,@AmericanAir wasn't just a delay. Your counter wouldn't take a valid CAC card as a valid ID which is needed for a TSA precheck on pass,-0.6809577345848083
negative,"@AmericanAir all right, but can you give me an email to write to ?",0.0625152736902237
neutral,@AmericanAir is DFW accepting any arrivals or departures today?,0.0010360367596149445
neutral,"@AmericanAir Is it true, as FAs are saying, that you have no way to collect money from passengers (after door closing) who want a MCE seat?",-0.3380396068096161
negative,@AmericanAir I called reservation at 1 am and I'm still waiting for someone to call me back,-0.5600767135620117
negative,@AmericanAir a confirmed flight. I'm so done! Thanks for nothing!,-0.9255033731460571
positive,@AmericanAir Not necessary.  I am confident the excellent in-flight staff will make the appropriate report.,0.6699014902114868
neutral,"@AmericanAir Sorry, what equipment? Have the passengers been allowed to return to the plane?",-0.3077375292778015
positive,@AmericanAir thank you for doing the best you could to get me rebooked. Agent on phone &amp; addtl resolution on DM was very much appreciated.,0.9382502436637878
negative,@AmericanAir no email no phone call no nothing. You've screwed with my flight and my family/Friends flights. You Cancelled Flighted reservations for,-0.9327865839004517
negative,"@AmericanAir If you care, could you have someone call me to explain what is going on.",-0.19953559339046478
negative,Hey @AmericanAir why automated call me and then hang up at 4:45 am!?! And why can't I reschedule Cancelled Flighted flights via web!?! Come on!!!,-0.9057301878929138
negative,@AmericanAir from a service rep but that hasn't happened yet. I'm honestly fed up and sick of this. No notice when my flight got Cancelled Flighted,-0.927253246307373
negative,@AmericanAir  help. Flight to Dallas was Cancelled Flightled this morning from cle. on hold for  3 hours. Need to be booked on next flight out.,-0.7638428211212158
negative,@AmericanAir me up in a hotel tonight and expect me to now pay even more money. I don't have that money!! I was supposed to get a call back,-0.9185245633125305
negative,@AmericanAir my flight 129 to dallas and 259 to SFO has been Cancelled Flighted and they can't get me on anything else until tomorrow. You won't put,-0.8985399603843689
negative,@AmericanAir How is it possible that your call system can refuse callers for over twelve hours? What service options does that leave?,-0.8526958227157593
negative,"@AmericanAir I understand a bit of a wait, but I called at 6:23 pm and didn't get a call back until just after 11:00 pm, that's not cool",-0.9108441472053528
neutral,@AmericanAir  @SouthwestAir  — Y'all will like this one. http://t.co/hF8aJZ4ffl,0.9012120366096497
negative,@AmericanAir Pathetic answer. Just found out my bag has been sitting at LGA for 20 hours and no call from you to lmk or delivery of bag. BAD,-0.9400940537452698
negative,@AmericanAir stranded in Miami because your automated system keeps hanging up on me for two days. Help !,-0.9353665709495544
negative,@AmericanAir is flight 1318 Cancelled Flighted or not? No word from the ground staff.,-0.609261155128479
negative,"“@AmericanAir: @mwangbickler We apologize for your frustrations, Michael. Have you been rebooked?” -got call back after 10 hours. Bad.",-0.9083203077316284
negative,"@AmericanAir I'm trying to register since 12:00,don't want to be separated from my brother during the15hours flight!There're few places left",-0.5898510813713074
negative,@AmericanAir trying to get thru to agent since last night b/c AA changed our flight to 2 days from now. Infuriating! We need to get to SEA!,-0.8787247538566589
negative,"@AmericanAir called last night, after 10hrs got call back, can I get a one day pass to admirals club? I'm going to be spending 7hrs in DFW",0.06560361385345459
negative,@AmericanAir how can I get you guys to respond to my tweets and DM??? Really sad feeling to be ignored.,-0.9118894934654236
negative,@AmericanAir I am still waiting for that call back. Stranded and no one to talk to,-0.8480384945869446
neutral,@AmericanAir thank you...I know it's a busy for you today but any help would be appreciated...,0.885256290435791
positive,@AmericanAir Karen Riedel is a rock star employee and a miracle worker.  I really appreciated her help this morning!,0.9800673127174377
negative,@AmericanAir trying to talk 2 customer service to add lap child and can't get a hold of anybody. I need help!!!!!,-0.8651665449142456
negative,"@AmericanAir @Active_Aly thx. We have already been on the iberia website, and seat reservation is unavailable. Hopefully we can call them.",-0.12134955823421478
negative,@AmericanAir this merger with @USAirways @usairwis a cluster of inefficiency and misinformation.  When is it going to be done?,-0.9000427722930908
negative,.@AmericanAir @Kaha58 Would be nice if you could actually talk to the reserv. team...it just hangs up on you and has been since last night.,-0.825873851776123
negative,@AmericanAir why is there only one checkpoint open at JFK terminal 8? Ridiculous.,-0.9074864983558655
negative,@AmericanAir wow. Flight crew shows up :15 mins before the flight. No catering for AA3390. Nice. Why to treat your customers.,-0.019829869270324707
negative,@AmericanAir.If I miss saying goodbye to my friend cause of your crappy service I swear you will never hear the end of it.#AmericanAirlines,-0.9508122205734253
neutral,@AmericanAir .. UMM hello?,0.03243887424468994
neutral,@AmericanAir QSVGRU when would the next flight arrive?,0.017971724271774292
negative,@AmericanAir that is absolutely false stmt.  You have a comedy of errors incl no catering etc #GetYourActTogether,-0.9252179265022278
negative,@AmericanAir how do I see your report team?,-0.00859992764890194
negative,@AmericanAir. It's been 5 hours and still no call and now we are back to being hung up on by an automated system.  #AmericanAirlines,-0.9253820180892944
negative,"@AmericanAir you bet make this screw up right (for once). Things I need in bag for my job and you have ""grounded"" me today #painandsuffering",-0.9209267497062683
negative,"@AmericanAir Last thing I want to deal w/ before 8 on a Mon! I've already waited the suggested wait time, so I hope I get a call back ASAP.",-0.7994579672813416
negative,@AmericanAir. All I get is an automated system that hangs up on me. I finally get a message that some will call me back in 2 hours.,-0.8805320858955383
negative,@AmericanAir @emrey35 But it says your agents are too busy and to try back Late Flightr???,-0.7480359077453613
negative,"@AmericanAir file loc:TJYCQH. Bag at airport since last nite.Not ""scheduled"" to get PU unt aft 8? WHY? U shld b ashamed. I'm disgusted w/u",-0.9314078688621521
negative,@AmericanAir I remained on hold for 2 hrs to resolve my flight schedule &amp; your system hung up on me. #unhappycustomer,-0.9315930008888245
negative,@AmericanAir. For two days now I have been trying to reach #AmericanAirlines customer service to change my flight.,-0.5751987099647522
negative,@AmericanAir . Death of a dear friend has me heart broken but #AmericanAirlines has me heated!,-0.9247214794158936
negative,@AmericanAir spent hour+ trying to check after to use military ID for luggage then messed up boarding pass &amp; forced into line again.,-0.8657368421554565
negative,@AmericanAir has no customer service via phone or in person. Just a stone wall with a giant middle finger painted on it.,-0.9349099397659302
negative,"@AmericanAir 3days and no call,bag or anyone to pick up my call. Held on ph til 130 am and holding again now. Insane,#help",-0.8998592495918274
negative,"@AmericanAir way to ruin a vacation, my brother has called all night and had multiple places in line only to get dead air on call back",-0.9170346260070801
negative,"@AmericanAir trying to change my flight and you just hang up on ppl bc call volume is high. That's a joke, right?",-0.9160168170928955
negative,@AmericanAir thanks for reFlight Booking Problems me on a flight and then leaving my luggage in NYC. Unbelievable.,-0.7101348638534546
positive,@AmericanAir thank you!,0.928441047668457
positive,@AmericanAir I Love American Airlines :D,0.9847590327262878
negative,"@AmericanAir how about a reservation phone system that actually works? You know the 800 number is unreachable? Callbacks are ""dead air"".",-0.9074341654777527
negative,"@AmericanAir , I was told my flights 2516 &amp; 2244 was Cancelled Flightled. But I don't seem to have any date/time changes. I've been waiting for a call",-0.722927987575531
positive,@AmericanAir v nice of you to give me a breakfast voucher for $7 in an airport. That almost got me a whole drink!!,0.9562615156173706
negative,"@AmericanAir husband &amp; I complain about same flight. He gets voucher, I get nothing. Because he flew biz!? Who do I email about this?",-0.8683624863624573
negative,@AmericanAir no date on when revieving our money sent a letter in post and several emails no reply?? very frustrated,-0.9028114080429077
negative,@AmericanAir you're running 5+ hours behind replying to anyone via Twitter. this is beyond unacceptable. I'm running out of time!,-0.9378765225410461
neutral,@AmericanAir hi do you have a phone number to ring from uk regarding claim for our Late Flight flight departure claim amount agreed just had no,-0.21637338399887085
negative,@AmericanAir not sure why we are being made to stand in line outside for plane that isn't ready to board when I could be sitting inside,-0.6570892930030823
negative,"@AmericanAir even when I did get through, no one knew anything about my bag. This is ridiculous, I still don't have my bag from Saturday.",-0.8875298500061035
negative,@AmericanAir thank you Mr Parker for screwing over chairman preferred when we fly AA. No #firstclass option and treated like crap by staff,-0.9367873072624207
negative,@AmericanAir thinks it's a good cs to get everyone through the gate for flight 4275 then we wait bc plane not ready http://t.co/rxmjWoo7Qi,-0.2595149278640747
neutral,"@AmericanAir , CHECK DM PLEASE!",0.22552405297756195
neutral,"@AmericanAir got a callback at 1 am, took care of it. thanks.",0.5613985061645508
negative,@AmericanAir POOR EXPERIENCE 2day at ord chkin. 8 emp. w/3 cust. 10 waiting. Asked to speak w/supervisor. Told 20 min. In a mtg!! What?!?!,-0.8754836320877075
negative,@AmericanAir Have been trying to reach American Airlines since last evening to Cancelled Flight flights. WORST CUSTOMER SERVICE EVER! What now???,-0.9427553415298462
negative,@AmericanAir - cruel &amp; unusual to Cancelled Flight flight w/o notice &amp; make someone stay on hold for 30min &amp; listen to the same ad in a loop,-0.9072664976119995
negative,@AmericanAir can you please help? you've now rebooked me incorrectly after flight was Cancelled Flightled. please fix my flt to Tuesday!!,-0.8658232092857361
negative,@AmericanAir its now 17 days since I contacted customer relations... #surf #fail #BaggageDrama http://t.co/CS1673hrqQ,-0.9100634455680847
positive,@AmericanAir Eventually the call got through. Not sure what changed. Thank you a lot though!,0.72679203748703
negative,@AmericanAir I've been doing this all night. Can someone please help? I need my flt fixed. Please???,-0.633077085018158
negative,"@AmericanAir i tried all day. Have been disconnected due to ""heavy call volume.""",-0.8441190123558044
neutral,@AmericanAir is flight 2413 to LA delayed?,-0.370731920003891
positive,@AmericanAir Thanks :-) Good to be back safely. See you again soon!,0.9815539121627808
negative,"@AmericanAir Hey, what's happening with #AA65 Zurich - JFK? Appears to have squawked 7700 and landed at London Heathrow",-0.09164397418498993
negative,@AmericanAir got call saying flight Cancelled Flightled but checked online and it isn't Cancelled Flightled. No where near bad weather. I have job interview,-0.4385913610458374
neutral,"@AmericanAir Hello ! I cannot register for my tomorrow flight from Paris to Las Vegas ""This feature is currently unavailable"" appears ?",-0.6889153122901917
neutral,@AmericanAir When did they start to sell water @AdmiralsClub ?,-0.0021477900445461273
negative,@AmericanAir #worstcustservice you should have contingency plans for extra workers during bad weather. 4+ hours hold #ridiculous,-0.9448281526565552
negative,@AmericanAir all I want is to know what to do regarding my connecting flights since my 1st is Cancelled Flightled. Could you be of assistance?,-0.24421906471252441
neutral,"@AmericanAir Hi guys, can you tell me what the emergency is for #AA65 diverting to #Heathrow from Zurich-New York? Thanks, John.",0.05718456208705902
negative,@AmericanAir Please stop changing my flights for Spring Break. This is the 5th time!,-0.8890442252159119
negative,@AmericanAir a school trip of 38 including myself had to sleep over in the airport and are all on different standby flights.This is not good,-0.8464924097061157
negative,@AmericanAir your customer service is inferior to that of a nationalized third world nation's airline. Get it together.,-0.9526388645172119
negative,"@AmericanAir not only did you Cancelled Flight our flight from JFK and delay us by 29 hours, you've now lost 2 of our bags. Worst airline ever.",-0.9474611282348633
negative,@AmericanAir Flight AAL65 declared state of emergency? Squawking 7700...,-0.2152368426322937
negative,@AmericanAir just want to thank you guys for the 27 hour delay for flight AA106 from JFK due to staff shortage and not weather✈️,0.4067189693450928
negative,@AmericanAir you delayed me for 15 hours in Chicago and still managed to lose my bag! Really not happy,-0.9490872621536255
negative,@AmericanAir Your rubbish at Social Media! In the air two hours Late Flight but that's better than being Cancelled Flightled!,-0.9274461269378662
negative,@AmericanAir yes but you did manage to lose two of our bags. Horrendous airline.,-0.9369794130325317
positive,"@AmericanAir Thanks guys, you got it. I'm heading to Milan on Wednesday, so big week with the AA family :)",0.981808602809906
negative,@AmericanAir 953 our  fligth Somthing to talk  about this?,-0.03595271706581116
negative,@AmericanAir interested in possibly changing my flight to another day...need to see if there are any fees but your number is busy,-0.20608234405517578
negative,@AmericanAir I understand you are busy but I have still gotten no answer. I need to get home and you guys have not helped at all,-0.8950263857841492
negative,@AmericanAir No I do not have them yet. Called for baggage status 5 times yesterday.,-0.6887008547782898
positive,@AmericanAir thanks. They did not charge anything in the end so all is good.,0.8154227137565613
positive,@AmericanAir @USAirways wonderful FC FA on flight 2062 pre dawn!  Nice start to the day!,0.9877886176109314
negative,@AmericanAir been on hold for for over two hours. After waiting 2 hours earlier. Can't get any info on my reservation. How is that ok?,-0.8840997815132141
negative,"@AmericanAir @nickcunningham1 Except now there is no wait time, the phone system just hangs up on you. So continuing to hold won't help.",-0.87263423204422
negative,"@AmericanAir LGA already by the time we pulled from the flight. QQBMUG. feel free to look up how many flights we've been ""reticketed"" on.",-0.06339295208454132
negative,"@AmericanAir @loganex except if you call now you'll get the same message. Trust me, I've tried.",-0.24061746895313263
negative,@AmericanAir westjet and your rep won't do anything about my lost luggage- which I never even checked with westjet because it was lost in,-0.8851324915885925
negative,"@AmericanAir waited in the airport for two days to get home, not weather reLate Flightd. Dealt with horrible customer service. Finally switched to",-0.9201311469078064
negative,@AmericanAir are you ignoring me on purpose? It was sad enough having your automated system hang up on me 😭,-0.9395983815193176
negative,@AmericanAir who do I need to talk to to get a full refund on my trip? Your call center offers no assistance.,-0.875998318195343
negative,@AmericanAir why wont you find my luggage without blaming everyone else?,-0.8841741681098938
negative,@AmericanAir that all AA is for USAir Elite members. It's one big disappointment in the way we are treated. #epicfailure,-0.9348085522651672
neutral,"@AmericanAir we have been rebooked due to weather, but need to change our reservation and fly on the 24th, instead of the 23rd.",0.015600573271512985
negative,@AmericanAir love how you can't get an agent on the phone and the automated system hangs up on you,-0.7284674644470215
negative,@AmericanAir I was just called abt my flight Cancelled Flightlation- a flight that was Cancelled Flightled at 10:30a Sunday. Two 4:00a calls are not okay.,-0.9126943945884705
neutral,@AmericanAir Can you respond to my DM?,-0.012200139462947845
negative,"@AmericanAir Thank you for the worst experience ever on an airline, from me to you, I hope your embarrassed as an airline. Pathetic",-0.9551786184310913
neutral,@AmericanAir airport to figure this out or can someone tell me now? Flight is from San Juan to San Diego,-0.09375650435686111
neutral,@AmericanAir if you could let me know where I'm staying tonight (if you've booked anything) that would be great. Do I have to go to the,0.6053801774978638
negative,"@AmericanAir @British_Airways 2 weeks ago today i arrived in miami and I still don't have my bag, absolute disgrace!",-0.9251505136489868
neutral,@AmericanAir what terminal LHR for aa5/BA1506? Doesn't say in boarding pass,-0.07544568181037903
negative,@AmericanAir so am I going to be homeless or do I have a place to stay tonight? Can you respond to me here so I can go back to sleep?,-0.14915858209133148
negative,@AmericanAir at 5 am and have no clue if we have a place to stay or not,-0.5405346155166626
negative,"@AmericanAir but really, can you DM me on here to verify if you've booked a hotel for our extra night here? Kinda unsettling to get a call",-0.576548159122467
negative,@AmericanAir extra night we have to stay in San Juan now. How can I check on that?,-0.07703731954097748
negative,@AmericanAir hey I got a call saying our flight was rescheduled but I can't get through to anyone to see if you're providing a hotel for the,-0.38364678621292114
negative,@AmericanAir @emeyerson @ggreenwald Don't wait on a bag. Go to Walmart and get what you need for tomorrow morning.,0.13885244727134705
neutral,@AmericanAir More or less - after a night in a party hotel - no sleep and a 5:30 am rebook- on our way back to PHL http://t.co/4G0K0z2rei,-0.1072922870516777
neutral,@AmericanAir Hi. I have KOA-LAX-PHL-ORD booked as a 1-way savr awrd. If I called to chnge it to KOA-LAX-PHX-ORD would I have to pay any fees,-0.004067892208695412
negative,@AmericanAir been calling 2 different offices already and still no sign of my baggage. First time on American Air.. (6),-0.753115177154541
negative,@AmericanAir @Cowboycerrone You apologise for HIS frustrations &amp; HIS disappointment but NOT your terrible service? #BlameShiftOverload,-0.9354729652404785
negative,@AmericanAir Got it worked out. Had to postpone my trip and pay extra though. :/ Not easy for a poor graduate student.,-0.7854562401771545
negative,"@AmericanAir How best to talk with an agent to reschedule Cancelled Flighted flight? No one answers at AA. Know it's busy, but need help.Thanks",-0.5677290558815002
negative,@AmericanAir I don't want to waste any more of my time on your airline (you've already robbed 21 hours of my day) but I definitely will.,-0.9302080273628235
negative,@AmericanAir me because it might not be so urgent for you but it really is for me. (5),0.2592891752719879
negative,@AmericanAir i've now been in France two days without changing clothes and nothing to keep me warm so please locate my bag and send it to(4),-0.7224448323249817
negative,"@AmericanAir flight 45 JFK-LAS. First the catering was Late Flight, the. No push back crew. 2hrs delay.",-0.8259453773498535
negative,@AmericanAir Flight Cancelled Flighted 2nd time. Can't reach agent to reschedule. Can you call me?,-0.8300475478172302
negative,"@AmericanAir my two coats were in that bag so i have been in france with no coat, walking around with a T shirt and one clean pair.(3)",0.058911703526973724
negative,@AmericanAir my bag is still in Miami and cannot be located?! How do you loose a bag like that? With a tag and everything?? (2),-0.8518016934394836
negative,"@AmericanAir So i was visiting SJU and was returning to Paris and they checked my bag at the gate in SJU, i arrived in paris and nothing,(1)",-0.1129210963845253
negative,@AmericanAir speaking 2 languages paid off! as the US line left me over 70 min in hold -without an answer- the latinamerican solved in 20min,0.4095352292060852
positive,"@AmericanAir Yep, was in one of my other camera memory card :D",0.8122119903564453
negative,"@AmericanAir is terrible, my flights Cancelled Flighted and i've been on hold for the past 4 hours. Never again.",-0.9530614614486694
negative,@AmericanAir I certainly hope my LA /PBI on 25 th has a NEW plane . The seats on Feb 11 th flight ( in reverse) God awful,-0.8448559045791626
negative,@AmericanAir 20 HS students from Ithaca NY stuck in Miami flts xld u won't rebook to get kids home use carrier alliance #rulesshouldbend,-0.8171564936637878
negative,@AmericanAir Hands down the worst airline to travel with. Really really fucking bad.,-0.9576461315155029
neutral,@AmericanAir can you use the aa credit platinum select world mastercard for Alaska flights?  Or just american?,0.01861041784286499
neutral,@AmericanAir Why did  AA973 return to JFK? Thanks :),0.3741951882839203
negative,@AmericanAir is the 24/7 phone line open? On hold for over 2 hours now. Your check-in agents cannot help at the airport itself. Please help.,-0.8952045440673828
negative,@AmericanAir what sense is it to charge for a bag service when the service isn't great. Losing luggage and now missing items this is bs,-0.9358435273170471
negative,@AmericanAir No it isn't -  sheer incompetence was reigning at DFW today. I was there. On a plane on the GD runway. I doubt you were.,-0.8239119052886963
negative,"@AmericanAir yes we did make it home. But by no means am I happy. I've always chosen AA as my 1st choice when flying, I'm rethinking that...",-0.20998793840408325
negative,@AmericanAir still waiting on a dm response..... #sloooowresponses,-0.8840163946151733
negative,@AmericanAir @robinreda that can be a stop over before Paris. You are an embarrassment,-0.9144120216369629
negative,@AmericanAir @robinreda being stuck two days in the airport is not something pretty normal. I am positive you can find a plane to Europe,-0.586098313331604
negative,@AmericanAir highly disappointed in the baggage service with this merge with @USAirways you guys have lost our 1st bag and now missing items,-0.9357613921165466
negative,@AmericanAir just landed - 3hours Late Flight - and now we need to wait TWENTY MORE MINUTES for a gate!  I have patience but none for incompetence.,-0.9242448806762695
negative,@AmericanAir FINALLY called me back... BUT HASN'T SPOKEN TO ME.  Like the worst prank call EVER!!,-0.948373556137085
negative,"@AmericanAir wait times of 2 hours to talk with an exec plt agent, what is going on!!!",-0.8799381852149963
negative,@AmericanAir so the one time we upgrade to first class our luggage was open and now missing valuable items that can't be replaced. #upset,-0.8870075345039368
neutral,"@AmericanAir please rebook me from Seattle to Columbus Tue 2/24, locator: KARAAX, name: Mitchell M Neuer",0.11454644799232483
negative,"@AmericanAir still no reply to my email sent on 11th February. Even sent an email asking for acknowledgment that's it been recieved, nothing",-0.7344866394996643
negative,@AmericanAir flight Cancelled Flighted! I'm trying to get to #chicago. What are me and @justynmoro gonna do. #flying#flight#travel,-0.682447075843811
negative,@AmericanAir working over time tonight?  Got delayed 2 days .. In SJU .. Could be worse :),-0.7665479779243469
negative,@AmericanAir it doesn't allow me to hold. That's the problem.,-0.808294415473938
negative,@AmericanAir has to be the worst airline in the world #yousuck #horrible #Oscars2015,-0.9554870128631592
neutral,@AmericanAir Reebooked for tomorrow in AA 1389 LV-DFW at 810 am arriving 12.50pm; still open this flight?,0.04886491224169731
negative,".@AmericanAir @USAirways Add insult to injury you guys ""misplaced"" my bag. 

Can't believe you have to pay money to be treated this poorly.",-0.9468573927879333
negative,@AmericanAir My connecting flight to DFW was Cancelled Flightled and need to get to IND tomorrow. Any way I can get this sorted out? Been holding 1h08,-0.695667564868927
negative,@AmericanAir I would like to be reimbursed for my shuttle from Denver after #1080 diversion 6+ hours sitting in plane and mech problems,-0.7507160305976868
negative,@AmericanAir Please REPLY!  How do you mess up my rebook TWICE???,-0.9309143424034119
negative,"@AmericanAir I've been on hold for 4 hrs, no call bk either. Family of 4 trying to get from HDN to DFW flight 1418 direct. Need new info plz",-0.6942583322525024
neutral,@AmericanAir Can you check on he status of my EXP membership card? Need the physical card to access some international lounges soon.,0.053565025329589844
negative,@AmericanAir my flight tomorrow is Cancelled Flighted you guys just keep letting me down,-0.9362791180610657
positive,@AmericanAir Thanks for the champagne  AA153 ORD-NRT to celebrate my #TokyoMarathon2015 finish! http://t.co/Ij4xL01tKX,0.9814627170562744
negative,"@AmericanAir I'm beyond confused here. why would you offer an earlier flight?? when they Cancelled Flightled 2222, I asked for TUES. please fix!",-0.9056708216667175
negative,@AmericanAir I'm in MEX.  I need to fly to New York City tomorrow. My new flight on Tuesday is unacceptable. Please help.,-0.8415027260780334
negative,@AmericanAir my mom’s flight tomorrow Cancelled Flighted w/ no notice. Phone system said callback in 2 hours and it’s been 4. I need to go to bed!,-0.9045767188072205
negative,@AmericanAir I'm trying to reach the advantage department to add my number to a recent flight,-0.0004662126302719116
negative,@AmericanAir I am going to keep these tweets coming till AA does something...which I know is nothing..hoping I go way...not likely.,-0.322452187538147
negative,@AmericanAir make sure u insure your luggage as those assholes @ AA take no fricken responsibility...&amp; don't  believe their lies!!!!,-0.8963915705680847
negative,@AmericanAir-everyone: its been weeks&amp;those dickheads @ AA hadn't contacted me...they lost my checked bag &amp; carryon and haven't offer to pay,-0.9325380325317383
negative,@AmericanAir why arent callings going thru it doesnt have me wait or anything and automated stuff is messed up,-0.9272937178611755
neutral,@AmericanAir 235.  We made it to Seattle...,0.4564845860004425
negative,@AmericanAir we will not be flying with you or US air again. The changes and Cancelled Flightations leading up to today's big finale is unacceptable.,-0.9142938852310181
negative,@AmericanAir thanks for your apology but it's a bit Late Flight. Cancelled Flighting a flight more than 24 hrs in advance due to weather is ridiculous. We,-0.8651136159896851
negative,@AmericanAir you Cancelled Flightled my flight tomorrow (without telling me) and I want to rebook-please help me book a new flight! What # can I call?,-0.8354749083518982
negative,@AmericanAir The word failure means: an act or instance of failing or proving unsuccessful; lack of success nonperformance of something due.,-0.8655611872673035
negative,@AmericanAir Why offer automated call back option when agent is available only to call me &amp; have me sit on hold? At 12:30am. #onholdfordays,-0.8570070266723633
negative,@AmericanAir do you have the phone number of a supervisor i can speak to regarding my travels today,-0.023506944999098778
negative,@AmericanAir - Hanging up on customers with no chance for a callback is a failure of customer service. 1:30am EST and no one can answer? 2/2,-0.9307414293289185
negative,"@AmericanAir To think that I'm a ""Priority Member""! Wonder how you treat the plebes. I know which rewards card I'm Cancelled Flightling immediately.",-0.8366695046424866
negative,"@AmericanAir - for the past 5.5 hours, call volume is so high that no one can take my call to Cancelled Flight my itinerary? #YoureDoingItWrong 1/2",-0.9189324975013733
negative,"@AmericanAir Worst airline. You Cancelled Flight flight, don't let me know, I wait on hold 30 mins, told to enter callback for middle of the night?!!",-0.942308247089386
negative,@AmericanAir  Did you guys just give up helping people? Your phone tree just hangs up on me and I have a flight tomorrow. Connection pending,-0.9321059584617615
negative,@AmericanAir you called back just to put me on hold. It's midnight. Literally just want to know how I'm getting home and I'm getting no help,-0.9347541928291321
negative,@AmericanAir Flight #2390 delayed 14 hours!! No one at #AmericanAirlines counter can tell my husband that he will be on that flight! Help???,-0.8851443529129028
negative,@AmericanAir this has happens so many times. It's just upsetting to see how poorly an airline treats their customers,-0.9461383819580078
negative,"@AmericanAir seriously, there aren't any reps available to take phone calls? Even for platinum?",-0.8420218825340271
negative,@AmericanAir overall lack of attention or foresight when managing flights.,-0.8404344320297241
negative,@AmericanAir now we are all stuck on the plane after landing because crew unable to figure it out,-0.7974119186401367
negative,"@AmericanAir Also, been on hold for 30 minutes with your ""customer service"" to find out when my new flight is scheduled bc your site SUCKS",-0.9490898251533508
negative,@AmericanAir Yes and without my bags. 2 first class tickets to Tahiti would be nice. Just saying,0.6959496140480042
negative,@AmericanAir Err 2 hour wait time for the Exec. Plat. line?,-0.10065402835607529
neutral,@AmericanAir can you please connect these two reservations together and also add a child in a lap. KEVOLT and SOZLDJ march 1. Thanks,0.1143135279417038
negative,@AmericanAir ... Do I have to even say anything?  Over 6 hours on hold... No one has ever sucked as much as you. http://t.co/NcrMqIBIWo,-0.9361113905906677
negative,@AmericanAir  MY FLIGHT #2962 OUT OF CLL @ 0600 WON'T LET ME CHECK IN. PLEASE HELP. #IMPORTANTFLIGHT,-0.8974304795265198
